Date,Timepoint,PLUG.ID,Geno,Photo.Number,Tank,Temperature,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,Notes
6/5/19,Time6,1052,MC_206,41,6,Ambient,165.954,118.715,142.929,133.876,106.349,89.118,
6/5/19,Time6,2996,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1625,MC_206,41,6,Ambient,165.954,118.715,142.929,155.881,132.368,117.331,
6/5/19,Time6,2210,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1210,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1558,MC_291,43,6,Ambient,150.383,102.266,125.877,141.465,119.774,104.023,
6/5/19,Time6,1427,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1076,MC_291,43,6,Ambient,150.383,102.266,125.877,131.97,109.346,95.567,
6/5/19,Time6,1604,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,1633,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,1161,MC_248,45,6,Ambient,160.314,113.777,134.842,154.942,129.45,111.594,
6/5/19,Time6,2413,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1331,MC_248,45,6,Ambient,160.314,113.777,134.842,149.143,122.753,106.834,
6/5/19,Time6,1462,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/5/19,Time6,2565,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/5/19,Time6,2874,MC_289,47,6,Ambient,157.207,103.385,128.787,146.911,119.073,97.466,
6/5/19,Time6,2741,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 6/05/19
6/5/19,Time6,1284,MC_289,47,6,Ambient,157.207,103.385,128.787,149.711,126.577,110.412,
6/5/19,Time6,1603,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/6/19,Time7,2392,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2734,MC_206,1,1,Ambient,155.843,67.778,121.516,123.18,84.951,48.294,
6/6/19,Time7,1050,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1048,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1477,MC_206,1,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1570,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1574,MC_291,3,1,Ambient,149.532,65.375,117.134,124.896,88.276,49.973,
6/6/19,Time7,1093,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1639,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1124,MC_291,3,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1539,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1740,MC_248,5,1,Ambient,151.011,67.503,119.361,135.504,97.323,52.197,
6/6/19,Time7,1271,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1544,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2555,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2519,MC_248,5,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2363,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1721,MC_289,7,1,Ambient,154.001,67.762,119.095,134.642,98.873,54.581,
6/6/19,Time7,2530,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2754,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1535,MC_289,7,1,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1629,MC_206,25,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1773,MC_206,25,2,High,146.733,65.782,116.442,102.964,67.063,37.494,
6/6/19,Time7,1726,MC_206,25,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1688,MC_206,25,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1078,MC_206,25,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1591,MC_291,27,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2396,MC_291,27,2,High,140.305,62.214,111.799,134.149,100.246,62.125,
6/6/19,Time7,1725,MC_291,27,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2411,MC_291,27,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1178,MC_291,27,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2747,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1095,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1468,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2740,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1142,MC_248,13,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1717,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2875,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1624,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2183,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2023,MC_289,15,2,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1323,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1063,MC_206,17,3,High,144.237,64.822,112.773,143.302,113.011,82.271,
6/6/19,Time7,1327,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1338,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2985,MC_206,17,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1328,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2306,MC_291,19,3,High,142.092,63.581,112.771,164.954,141.758,108.475,
6/6/19,Time7,1447,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1321,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1587,MC_291,19,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1645,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2005,MC_248,21,3,High,149.831,67.829,117.395,129.474,94.532,56.441,
6/6/19,Time7,1730,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1277,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1442,MC_248,21,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1286,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1341,MC_289,23,3,High,146.118,66.975,116.915,169.654,146.366,114.433,
6/6/19,Time7,2998,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2204,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2750,MC_289,23,3,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1229,MC_206,25,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1236,MC_206,9,4,Ambient,158.814,71.921,125.526,113.929,77.055,46.07,
6/6/19,Time7,1736,MC_206,9,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1121,MC_206,9,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1258,MC_206,9,4,Ambient,158.814,71.921,125.526,98.922,65.146,38.73,
6/6/19,Time7,2871,MC_206,9,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1157,MC_291,11,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2212,MC_291,11,4,Ambient,147.941,63.858,110.495,114.923,81.289,49.272,
6/6/19,Time7,1302,MC_291,11,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1775,MC_291,11,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1084,MC_291,11,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1169,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2172,MC_248,29,4,Ambient,142.245,63.467,114.725,128.927,95.592,58.032,
6/6/19,Time7,1308,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1243,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1772,MC_248,29,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2393,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1426,MC_289,31,4,Ambient,149.624,66.975,118.992,114.596,76.08,40.981,
6/6/19,Time7,1595,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2153,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1609,MC_289,31,4,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1598,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2999,MC_206,33,5,High,153.169,71.117,122.445,105.959,72.958,46.133,
6/6/19,Time7,1307,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2025,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1744,MC_206,33,5,High,153.169,71.117,122.445,131.27,100.09,67.91,
6/6/19,Time7,2019,MC_206,33,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1303,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1475,MC_291,35,5,High,141,63.589,111.835,169.173,154.802,132.197,
6/6/19,Time7,1239,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2534,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2756,MC_291,35,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1256,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1565,MC_248,37,5,High,142.129,63.652,113.46,146.78,125.919,101.436,
6/6/19,Time7,1294,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1738,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1710,MC_248,37,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1418,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1262,MC_289,39,5,High,151.717,70.229,119.135,178.995,158.778,124.757,
6/6/19,Time7,2058,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1713,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2878,MC_289,39,5,High,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1753,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1052,MC_206,41,6,Ambient,165.95,78.704,132.736,131.385,93.212,51.349,
6/6/19,Time7,2996,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1625,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2210,MC_206,41,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1210,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1558,MC_291,43,6,Ambient,144.893,63.15,109.342,117.303,94.247,49.629,
6/6/19,Time7,1427,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1076,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1604,MC_291,43,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1633,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1161,MC_248,45,6,Ambient,146.047,65.51,115.955,127.31,94.391,53.311,
6/6/19,Time7,2413,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1331,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1462,MC_248,45,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2565,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,2874,MC_289,47,6,Ambient,142.815,63.95,109.995,141.439,108.164,63.379,
6/6/19,Time7,2741,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1284,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,
6/6/19,Time7,1603,MC_289,47,6,Ambient,NA,NA,NA,NA,NA,NA,
